Recording timestamp,Pupil diameter left,Pupil diameter right
125805,,
125825,,
125845,,
125865,,
125885,,
125905,,
125925,,
125945,,
125965,,
125985,,
126005,,
126025,,
126045,,
126065,,
126085,,
126105,,
126125,,
126145,,
126165,,
126185,,3.72
126205,,3.56
126225,,3.42
126245,,3.34
126265,,3.35
126285,,3.38
126305,,3.38
126325,,3.38
126345,,3.37
126365,,3.37
126385,,3.37
126405,,3.37
126425,,3.36
126445,,3.35
126465,,3.33
126485,3.74,3.3
126505,3.41,3.26
126525,3.29,3.22
126545,3.24,3.22
126565,3.2,3.22
126585,3.18,3.2
126604,3.17,3.16
126624,3.15,3.13
126644,3.11,3.09
126664,3.05,3.1
126684,3.05,3.09
126704,3.05,3.12
126724,3.03,3.12
126744,3.02,3.1
126764,3.01,3.07
126784,2.99,3.06
126804,2.97,3.03
126824,2.97,3
126844,2.96,2.95
126864,2.95,2.82
126884,,2.63
126904,,
126924,,
126944,,2.55
126964,,2.53
126984,,
127004,,2.53
127024,,2.52
127044,,2.48
127064,,
127084,,2.49
127104,,
127124,,2.51
127144,,2.53
127164,,2.55
127184,,2.53
127204,,2.53
127224,,
127244,,
127264,,
127284,,
127304,,
127324,,
127344,,
127364,,2.57
127384,,2.65
127404,,2.7
127424,,
127444,,
127464,,2.74
127484,,
127504,,2.73
127524,,2.75
127544,,2.78
127564,,2.84
127584,,
127604,,2.89
127624,,2.92
127644,,
127664,,
127684,,
127704,,
127724,,
127744,,
127764,,
127784,,
127804,,
127824,,
127844,,
127864,,
127884,,
127904,,
127924,,
127944,,
127964,,
127984,,
128004,,
128024,,
128044,,
128064,,
128084,,
128104,,
128124,,2.75
128144,,
128164,,2.72
128184,,
128204,,
128224,,
128244,,
128263,,
128283,,
128303,,
128323,,
128343,,
128363,,2.87
128383,,
128403,,
128423,,
128443,,
128463,,2.75
128483,,2.68
128503,,
128523,,2.62
128543,,2.65
128563,,2.64
128583,,2.67
128603,,2.75
128623,,
128643,,2.88
128663,,2.99
128683,,3.02
128703,,3.06
128723,,3.07
128743,,3.07
128763,,3.12
128783,,3.15
128803,,3.19
128823,,3.21
128843,,3.23
128863,,3.28
128883,,3.26
128903,3.25,3.27
128923,,3.29
128943,,3.3
128963,,3.34
128983,,3.37
129003,,3.39
129023,,3.38
129043,,3.38
129063,,3.36
129083,,3.36
129103,,3.34
129123,,3.37
129143,,3.36
129163,,3.33
129183,,3.29
129203,,3.25
129223,,3.23
129243,,3.21
129263,,3.22
129283,,3.24
129303,,3.26
129323,,3.25
129343,,3.27
129363,,3.31
129383,3.43,3.34
129403,3.47,3.39
129423,3.49,3.44
129443,3.49,3.47
129463,3.49,3.47
129483,3.51,3.47
129503,3.49,3.47
129523,3.47,3.45
129543,,3.42
129563,,3.4
129583,,3.38
129603,,3.37
129623,,3.35
129643,,3.34
129663,,3.35
129683,,3.35
129703,,3.35
129723,,3.33
129743,,3.31
129763,3.38,3.27
129783,3.35,3.11
129803,3.34,3.11
129823,3.3,3.08
129843,,3.06
129863,,3.09
129883,,3.11
129903,,3.12
129923,,3.13
129943,,3.13
129962,,3.14
129982,,3.15
130002,,3.15
130022,,3.15
130042,,3.18
130062,,3.16
130082,,3.15
130102,3.3,3.17
130122,3.31,3.17
130142,3.32,3.17
130162,,3.15
130182,3.34,3.15
130202,3.33,3.13
130222,3.33,3.11
130242,3.33,3.03
130262,3.33,3.02
130282,3.32,3.02
130302,3.32,3
130322,3.32,3.01
130342,3.32,3.01
130362,3.31,3.02
130382,3.3,3.03
130402,3.29,3.05
130422,3.28,3.07
130442,3.27,3.13
130462,3.26,3.16
130482,3.25,3.17
130502,3.23,3.17
130522,3.22,3.16
130542,3.2,3.16
130562,3.18,3.16
130582,3.18,3.16
130602,3.17,3.17
130622,3.15,3.17
130642,3.14,3.18
130662,3.13,3.18
130682,3.12,3.18
130702,3.11,3.17
130722,3.1,3.19
130742,3.09,3.21
130762,3.08,3.21
130782,3.07,3.23
130802,3.06,3.21
130822,3.05,3.21
130842,3.05,3.2
130862,3.04,3.2
130882,3.05,3.2
130902,3.04,3.2
130922,3.06,3.19
130942,3.06,3.18
130962,3.08,3.18
130982,3.09,3.18
131002,3.1,3.2
131022,3.11,3.18
131042,3.12,3.19
131062,3.13,3.17
131082,3.15,3.17
131102,3.16,3.15
131122,,3.15
131142,,3.14
131162,3.19,3.14
131182,3.21,3.13
131202,3.23,3.13
131222,3.26,3.14
131242,3.28,3.12
131262,3.3,3.12
131282,3.31,3.12
131302,,3.13
131322,,3.13
131342,,3.15
131362,,3.17
131382,,3.17
131402,,3.16
131422,,3.17
131442,,3.2
131462,,3.23
131482,3.4,3.24
131502,3.42,3.26
131522,3.42,3.26
131542,,3.26
131562,,3.27
131582,,3.29
131602,,3.31
131621,,3.32
131641,,3.32
131661,,3.32
131681,,3.34
131701,,3.35
131721,,3.38
131741,,3.38
131761,,3.36
131781,,3.36
131801,,3.37
131821,,3.4
131841,,3.42
131861,,3.44
131881,,3.42
131901,,3.43
131921,,3.41
131941,,3.41
131961,,3.4
131981,,3.4
132001,,3.39
132021,3.45,3.39
132041,3.46,3.37
132061,3.46,3.35
132081,3.44,3.36
132101,3.42,3.35
132121,3.4,3.35
132141,3.39,3.37
132161,3.39,3.36
132181,3.39,3.38
132201,3.39,3.35
132221,3.38,3.31
132241,3.38,3.29
132261,3.36,3.27
132281,3.36,3.24
132301,3.36,3.21
132321,3.37,3.19
132341,3.38,3.16
132361,3.38,3.15
132381,3.38,3.13
132401,3.38,3.16
132421,3.39,3.18
132441,3.39,3.18
132461,3.4,3.21
132481,3.4,3.22
132501,3.4,3.23
132521,3.4,3.24
132541,3.39,3.25
132561,3.39,3.25
132581,3.39,3.24
132601,3.39,3.21
132621,3.38,3.21
132641,3.37,3.21
132661,3.37,3.2
132681,3.36,3.19
132701,3.35,3.19
132721,3.35,3.19
132741,3.35,3.2
132761,3.35,3.22
132781,3.36,3.25
132801,3.36,3.26
132821,3.37,3.25
132841,3.37,3.25
132861,3.38,3.25
132881,3.39,3.26
132901,3.41,3.25
132921,3.42,3.27
132941,3.43,3.26
132961,3.44,3.25
132981,3.44,3.22
133001,3.45,3.23
133021,3.44,3.25
133041,3.44,3.26
133061,3.43,3.27
133081,3.43,3.27
133101,3.42,3.29
133121,3.39,3.28
